STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
1.0,10717.0,2.0,2.0,1.0,24.0,11.0,19.0,21.0,12.0,6.0,1.0,0.0,1.0,3.0,12.0,402.0,12402.0,14.0,2012.0,1FMCU0D76CKB,1,F,M,C,U,0,D,7,6,C,K,B,0.0,P,FORD,SPE,UT,12.0,17.0,3332.0,nan,0.0,1031.0,,G,nan,F,4,153,,,16R235,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35244.0,6.0,1.0,0.0,0.0,3.0,0.0,72.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,2.0,2.0,45.0,3.0,6.0,2.0,1.0,20.0,3.0,11.0,15.0,1.0,1.0,1.0,82.0,1.0,0.0
1.0,10718.0,1.0,1.0,1.0,27.0,11.0,20.0,19.0,14.0,0.0,1.0,0.0,0.0,0.0,53.0,733.0,53733.0,90.0,1987.0,JSAAJ46A5H21,J,S,A,A,J,4,6,A,5,H,2,1,0.0,M,SUZI,L3E,AT,87.0,17.0,nan,nan,nan,nan,,,229.0,,1,,4,340,,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,2.0,14.0,0.0,0.0,0.0,1.0,1.0,35954.0,6.0,1.0,0.0,0.0,1.0,0.0,67.0,165.0,0.0,0.0,0.0,1.0,0.0,5.0,2012.0,5.0,2012.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,4.0,6.0,1.0,0.0
1.0,10719.0,1.0,2.0,1.0,2.0,12.0,17.0,12.0,12.0,2.0,1.0,0.0,1.0,1.0,35.0,43.0,35043.0,4.0,1993.0,1N4GB32A1PC7,1,N,4,G,B,3,2,A,1,P,C,7,0.0,P,NISS,USE,2D,93.0,17.0,2389.0,nan,0.0,957.0,,G,nan,F,4,122,,,000000,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35953.0,6.0,1.0,0.0,0.0,3.0,0.0,67.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,2.0,2.0,65.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,54.0,1.0,1.0,1.0,52.0,1.0,0.0
1.0,10719.0,2.0,2.0,1.0,2.0,12.0,17.0,12.0,12.0,2.0,1.0,0.0,1.0,1.0,20.0,481.0,20481.0,31.0,1998.0,1GCEC14R6WZ2,1,G,C,E,C,1,4,R,6,W,Z,2,0.0,T,CHEV,GC1,PK,98.0,17.0,nan,2.0,1315.0,1175.0,GM4,G,nan,,8,350,,,,B,3876,03,,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35950.0,6.0,1.0,0.0,0.0,3.0,1.0,71.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,65.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,54.0,1.0,1.0,1.0,52.0,0.0,0.0
1.0,10720.0,1.0,1.0,1.0,4.0,12.0,10.0,44.0,30.0,0.0,1.0,0.0,1.0,1.0,12.0,471.0,12471.0,30.0,1993.0,1FTCR10X5PTA,1,F,T,C,R,1,0,X,5,P,T,A,0.0,T,FORD,RNG,PK,93.0,17.0,nan,1.0,1139.0,1079.0,RNG,G,nan,,6,245,,,,B,2918,01,A,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,5.0,5.0,6.0,2.0,34.0,0.0,0.0,0.0,1.0,1.0,35760.0,6.0,1.0,0.0,0.0,3.0,0.0,66.0,155.0,0.0,0.0,0.0,1.0,0.0,11.0,2012.0,11.0,2012.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,35.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,12.0,1.0,4.0,4.0,7.0,1.0,0.0
1.0,10721.0,1.0,1.0,1.0,15.0,12.0,22.0,24.0,8.0,0.0,1.0,0.0,1.0,1.0,53.0,405.0,53405.0,14.0,2004.0,JS3TY92V8441,J,S,3,T,Y,9,2,V,8,4,4,1,0.0,P,SUZI,XL7,UT,4.0,17.0,3510.0,nan,0.0,1102.0,,G,nan,F,6,167,,,16R235,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,12.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,36330.0,6.0,1.0,0.0,0.0,3.0,1.0,62.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,0.0,15.0,80.0,1.0,1.0,1.0,13.0,0.0,0.0
1.0,10722.0,1.0,2.0,2.0,16.0,12.0,14.0,25.0,12.0,6.0,1.0,0.0,1.0,2.0,20.0,23.0,20023.0,6.0,2008.0,3GNDA23D28S5,3,G,N,D,A,2,3,D,2,8,S,5,0.0,P,CHEV,HHR,UT,8.0,17.0,3155.0,nan,0.0,1035.0,,G,nan,F,4,134,,,16R215,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,2.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36854.0,6.0,1.0,0.0,0.0,3.0,0.0,67.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.0,4.0,45.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,15.0,1.0,1.0,1.0,68.0,1.0,0.0
1.0,10722.0,2.0,2.0,1.0,16.0,12.0,14.0,25.0,12.0,6.0,1.0,0.0,1.0,2.0,12.0,471.0,12471.0,30.0,1997.0,1FTCR10AXVUC,1,F,T,C,R,1,0,A,X,V,U,C,0.0,T,FORD,RNG,PK,97.0,17.0,nan,1.0,1140.0,1080.0,RNG,G,nan,,4,140,,,,B,2970,01,E,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36854.0,6.0,1.0,0.0,0.0,3.0,0.0,66.0,150.0,0.0,0.0,0.0,3.0,1.0,4.0,2010.0,5.0,2011.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,45.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,62.0,9.0,1.0,2.0,69.0,0.0,0.0
1.0,10723.0,1.0,2.0,1.0,16.0,12.0,23.0,17.0,12.0,6.0,1.0,0.0,1.0,2.0,23.0,441.0,23441.0,20.0,2000.0,1GKDM19W9YB5,1,G,K,D,M,1,9,W,9,Y,B,5,0.0,T,GMC,SXT,ES,0.0,17.0,nan,1.0,0.0,1112.0,SAF,G,nan,,6,262,,,,B,4164,02,E,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35125.0,6.0,1.0,0.0,0.0,3.0,0.0,63.0,189.0,1.0,0.0,0.0,1.0,0.0,3.0,2011.0,5.0,2011.0,1.0,39.0,0.0,0.0,0.0,1.0,2.0,45.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,17.0,1.0,1.0,1.0,88.0,0.0,0.0
1.0,10723.0,2.0,2.0,1.0,16.0,12.0,23.0,17.0,12.0,6.0,1.0,0.0,1.0,1.0,12.0,17.0,12017.0,4.0,2007.0,1FAFP53U77A1,1,F,A,F,P,5,3,U,7,7,A,1,0.0,P,FORD,TSE,4D,7.0,17.0,3307.0,nan,0.0,1085.0,,G,nan,F,6,183,,,16R215,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,8.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35128.0,6.0,1.0,0.0,0.0,3.0,0.0,65.0,213.0,0.0,0.0,0.0,2.0,0.0,7.0,2010.0,2.0,2012.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,35.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,66.0,1.0,1.0,1.0,89.0,1.0,0.0
1.0,10724.0,1.0,2.0,1.0,18.0,12.0,8.0,46.0,12.0,2.0,1.0,0.0,1.0,1.0,23.0,481.0,23481.0,31.0,2001.0,1GTEK19T11E1,1,G,T,E,K,1,9,T,1,1,E,1,0.0,T,GMC,NK1,4C,1.0,17.0,nan,2.0,1575.0,1435.0,SIE,G,nan,,8,325,,,,B,4776,00,U,44,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36854.0,6.0,1.0,0.0,0.0,3.0,1.0,72.0,220.0,1.0,7.0,0.0,0.0,0.0,5.0,2010.0,5.0,2012.0,0.0,28.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,10.0,7.0,1.0,2.0,50.0,0.0,0.0
1.0,10724.0,2.0,2.0,1.0,18.0,12.0,8.0,46.0,12.0,2.0,1.0,0.0,1.0,1.0,20.0,471.0,20471.0,30.0,2002.0,1GCCS1455281,1,G,C,C,S,1,4,5,5,2,8,1,0.0,T,CHEV,S14,PK,2.0,17.0,nan,1.0,0.0,1083.0,S,F,nan,,4,133,,,,B,3016,00,,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36854.0,6.0,1.0,0.0,0.0,3.0,0.0,69.0,175.0,1.0,0.0,0.0,0.0,0.0,7.0,2011.0,7.0,2011.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,62.0,1.0,1.0,1.0,51.0,1.0,0.0
1.0,10725.0,1.0,2.0,1.0,1.0,12.0,20.0,42.0,54.0,11.0,1.0,0.0,1.0,1.0,76.0,706.0,76706.0,80.0,2010.0,JYAVP04E9AA0,J,Y,A,V,P,0,4,E,9,A,A,0,0.0,M,YAMA,ZTF,RS,10.0,17.0,nan,nan,nan,nan,,,1294.0,,4,,4,807,,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,18.0,2.0,3.0,54.0,0.0,0.0,0.0,1.0,1.0,35151.0,6.0,1.0,6.0,0.0,3.0,1.0,74.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,65.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,9.0,1.0,9.0,1.0,98.0,1.0,1.0
1.0,10725.0,2.0,2.0,1.0,1.0,12.0,20.0,42.0,54.0,11.0,1.0,0.0,1.0,1.0,49.0,32.0,49032.0,4.0,2010.0,1NXBU4EE7AZ2,1,N,X,B,U,4,E,E,7,A,Z,2,0.0,P,TOYT,CBL,4D,10.0,17.0,2723.0,nan,0.0,1024.0,,G,nan,F,4,110,,,15R195,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,12.0,2.0,1.0,54.0,0.0,0.0,0.0,1.0,1.0,35151.0,6.0,1.0,0.0,0.0,3.0,1.0,61.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,65.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,98.0,1.0,1.0,1.0,98.0,0.0,0.0
1.0,10727.0,1.0,2.0,1.0,31.0,12.0,19.0,55.0,12.0,2.0,1.0,0.0,1.0,2.0,12.0,17.0,12017.0,4.0,1993.0,1FACP52U9PG1,1,F,A,C,P,5,2,U,9,P,G,1,0.0,P,FORD,TAG,4D,93.0,17.0,3117.0,nan,0.0,1060.0,,G,nan,F,6,182,,,14R205,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36758.0,6.0,1.0,0.0,0.0,3.0,0.0,73.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,0.0,5.0,4.0,40.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,50.0,1.0,0.0
1.0,10727.0,2.0,2.0,3.0,31.0,12.0,19.0,55.0,12.0,2.0,1.0,0.0,1.0,3.0,12.0,881.0,12881.0,61.0,2003.0,1FDWF36P03ED,1,F,D,W,F,3,6,P,0,3,E,D,0.0,T,FORD,F3D,CB,3.0,17.0,nan,3.0,1650.0,1410.0,DRW,D,nan,,8,366,,,,D,00000,00,E,42,0.0,88.0,888888888,88888888888,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,40.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36701.0,6.0,1.0,0.0,0.0,3.0,0.0,69.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,40.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,62.0,1.0,1.0,1.0,51.0,0.0,0.0
1.0,10728.0,1.0,1.0,1.0,25.0,9.0,19.0,20.0,8.0,0.0,1.0,0.0,1.0,1.0,20.0,481.0,20481.0,31.0,1998.0,1GCEC19W4WE2,1,G,C,E,C,1,9,W,4,W,E,2,0.0,T,CHEV,GC1,PC,98.0,17.0,nan,2.0,1555.0,1415.0,GM4,G,nan,,6,262,,,,B,4145,03,,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,36043.0,6.0,1.0,0.0,0.0,3.0,0.0,70.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,55.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,80.0,1.0,1.0,1.0,13.0,0.0,0.0
1.0,10729.0,1.0,2.0,1.0,7.0,12.0,10.0,50.0,12.0,2.0,1.0,0.0,1.0,1.0,63.0,34.0,63034.0,4.0,2011.0,KNAGM4A70B50,K,N,A,G,M,4,A,7,0,B,5,0,0.0,P,KIA,OLX,4D,11.0,17.0,3206.0,nan,0.0,1071.0,,G,nan,F,4,144,,,16R205,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35810.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,4.0,40.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,50.0,0.0,0.0
1.0,10729.0,2.0,2.0,1.0,7.0,12.0,10.0,50.0,12.0,2.0,1.0,0.0,1.0,2.0,37.0,32.0,37032.0,4.0,1993.0,1HGCB7697PA1,1,H,G,C,B,7,6,9,7,P,A,1,0.0,P,HOND,UA1,4D,93.0,17.0,2955.0,nan,0.0,1071.0,,G,nan,F,4,132,,,15R195,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,35810.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,40.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,62.0,1.0,1.0,1.0,51.0,1.0,0.0
1.0,10730.0,1.0,1.0,2.0,7.0,12.0,17.0,25.0,8.0,0.0,1.0,0.0,1.0,1.0,12.0,24.0,12024.0,6.0,2010.0,2FMDK3JC7ABA,2,F,M,D,K,3,J,C,7,A,B,A,0.0,P,FORD,EDG,UT,10.0,17.0,4078.0,nan,0.0,1112.0,,G,nan,F,6,214,,,18R245,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,12.0,6.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,35051.0,6.0,1.0,0.0,0.0,3.0,0.0,64.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,80.0,1.0,1.0,1.0,13.0,0.0,0.0
1.0,10731.0,1.0,2.0,1.0,8.0,12.0,0.0,4.0,12.0,6.0,1.0,0.0,1.0,2.0,20.0,481.0,20481.0,31.0,1995.0,2GCEK19K1S11,2,G,C,E,K,1,9,K,1,S,1,1,0.0,T,CHEV,GK1,PC,95.0,17.0,nan,2.0,1555.0,1415.0,GM4,G,nan,,8,350,,,,B,4514,00,,44,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,12.0,6.0,2.0,42.0,0.0,0.0,0.0,1.0,1.0,36203.0,1.0,1.0,0.0,0.0,2.0,0.0,68.0,140.0,1.0,1.0,0.0,1.0,4.0,1.0,2010.0,11.0,2012.0,1.0,28.0,0.0,0.0,0.0,1.0,2.0,45.0,3.0,3.0,2.0,1.0,0.0,0.0,14.0,6.0,1.0,2.0,6.0,45.0,0.0,0.0
1.0,10731.0,2.0,2.0,2.0,8.0,12.0,0.0,4.0,12.0,6.0,1.0,0.0,1.0,1.0,20.0,481.0,20481.0,31.0,1996.0,1GCEK19R3TE1,1,G,C,E,K,1,9,R,3,T,E,1,0.0,T,CHEV,GK1,PC,96.0,17.0,nan,2.0,1555.0,1415.0,GM4,G,nan,,8,350,,,,B,4495,08,,44,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,36203.0,6.0,1.0,0.0,0.0,3.0,1.0,72.0,151.0,2.0,1.0,0.0,5.0,0.0,8.0,2010.0,12.0,2012.0,1.0,33.0,0.0,0.0,0.0,1.0,2.0,45.0,3.0,3.0,2.0,1.0,0.0,0.0,6.0,61.0,1.0,1.0,1.0,44.0,2.0,0.0
1.0,10732.0,1.0,2.0,1.0,11.0,12.0,5.0,43.0,12.0,1.0,1.0,0.0,1.0,2.0,49.0,401.0,49401.0,14.0,2003.0,JTEZU14RX300,J,T,E,Z,U,1,4,R,X,3,0,0,0.0,P,TOYT,RUN,UT,3.0,17.0,4025.0,nan,0.0,1098.0,,G,nan,F,6,244,,,16R265,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36571.0,1.0,1.0,0.0,0.0,2.0,0.0,72.0,245.0,0.0,2.0,0.0,2.0,0.0,4.0,2011.0,9.0,2012.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,0.0,15.0,50.0,1.0,1.0,1.0,20.0,1.0,0.0
1.0,10732.0,2.0,2.0,1.0,11.0,12.0,5.0,43.0,12.0,1.0,1.0,0.0,48.0,3.0,87.0,881.0,87881.0,66.0,2005.0,1XP5DB9X15D8,1,X,P,5,D,B,9,X,1,5,D,8,1.0,T,PTRB,379,TR,5.0,17.0,nan,8.0,0.0,0.0,CON,D,nan,,6,893,,,,,00000,00,,64,1.0,57.0,728166,57728166,3.0,6.0,2.0,2.0,2.0,3257.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,48.0,77085.0,6.0,1.0,6.0,1.0,3.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,2.0,12.0,2010.0,8.0,2011.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,53.0,1.0,1.0,1.0,23.0,0.0,0.0
1.0,10733.0,1.0,1.0,1.0,15.0,12.0,3.0,15.0,32.0,0.0,1.0,0.0,1.0,2.0,20.0,401.0,20401.0,14.0,1998.0,1GNCS13W2W21,1,G,N,C,S,1,3,W,2,W,2,1,0.0,P,CHEV,BZR,UT,98.0,17.0,3685.0,nan,0.0,1070.0,,G,nan,F,6,262,,,15R235,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,12.0,6.0,2.0,58.0,0.0,0.0,0.0,1.0,1.0,99999.0,2.0,1.0,0.0,0.0,2.0,1.0,69.0,180.0,1.0,3.0,1.0,0.0,0.0,6.0,2011.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,65.0,3.0,5.0,2.0,1.0,0.0,0.0,14.0,13.0,1.0,1.0,4.0,1.0,1.0,1.0
1.0,10734.0,1.0,2.0,1.0,15.0,12.0,14.0,45.0,12.0,6.0,1.0,0.0,1.0,1.0,73.0,709.0,73709.0,80.0,2010.0,JKBZXNC17AA0,J,K,B,Z,X,N,C,1,7,A,A,0,0.0,M,KAWK,X4C,RC,10.0,17.0,nan,nan,nan,nan,,,1352.0,,4,,4,567,,,,,,,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36272.0,6.0,1.0,0.0,0.0,3.0,0.0,67.0,190.0,1.0,0.0,0.0,0.0,0.0,10.0,2011.0,10.0,2011.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,55.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,66.0,1.0,1.0,1.0,69.0,1.0,0.0
1.0,10734.0,2.0,2.0,4.0,15.0,12.0,14.0,45.0,12.0,6.0,1.0,0.0,1.0,2.0,7.0,482.0,7482.0,31.0,2011.0,1D7RB1GP8BS6,1,D,7,R,B,1,G,P,8,B,S,6,0.0,T,DODG,Q15,CW,11.0,17.0,nan,2.0,0.0,1400.0,RPC,G,nan,,8,287,,,,B,4863,00,K,42,0.0,0.0,000000000,00000000000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,36272.0,6.0,1.0,0.0,0.0,3.0,1.0,72.0,165.0,0.0,0.0,0.0,2.0,0.0,10.0,2010.0,12.0,2012.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,55.0,1.0,5.0,2.0,1.0,0.0,0.0,11.0,17.0,1.0,1.0,1.0,68.0,0.0,0.0
1.0,10735.0,1.0,5.0,1.0,14.0,12.0,14.0,29.0,12.0,1.0,1.0,0.0,93.0,3.0,82.0,881.0,82881.0,66.0,1999.0,1FUYSSEB6XLA,1,F,U,Y,S,S,E,B,6,X,L,A,1.0,T,FRHT,FC2,TR,99.0,17.0,nan,8.0,0.0,0.0,CON,D,nan,,6,774,,,,,00000,00,,64,1.0,57.0,613617,57613617,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,12.0,6.0,2.0,12.0,0.0,0.0,0.0,1.0,47.0,38049.0,6.0,1.0,6.0,0.0,3.0,0.0,74.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,70.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,50.0,6.0,1.0,1.0,20.0,0.0,0.0
